timestamp,window_idx,anomaly_score,severity,top_loop,attack_type,lstm_score,transformer_score,iso_score,top_sensor_1,top_sensor_2,top_sensor_3
2022-08-17 00:22:03,55262,0.3309,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4593,0.2336,0.1557,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:04,55263,0.3536,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4603,0.2335,0.2667,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:05,55264,0.34,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4616,0.2336,0.1956,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:06,55265,0.3381,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4623,0.2341,0.1838,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:07,55266,0.3338,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4632,0.2345,0.1592,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:08,55267,0.3376,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4631,0.2344,0.1788,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:09,55268,0.3402,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4635,0.234,0.1912,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:10,55269,0.3332,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4631,0.2345,0.1566,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:11,55270,0.3381,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4629,0.2344,0.1816,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:13,55272,0.3363,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4616,0.235,0.1749,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:18,55277,0.3377,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4586,0.2352,0.1895,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:19,55278,0.3352,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4588,0.2351,0.1764,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:20,55279,0.3356,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4578,0.2356,0.1803,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:21,55280,0.338,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.457,0.236,0.1936,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:23,55282,0.3459,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4548,0.236,0.2385,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:28,55287,0.3395,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4428,0.2378,0.2337,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:30,55289,0.3368,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4345,0.2388,0.2393,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:22:41,55300,0.3359,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4058,0.2407,0.304,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:34,55353,0.3412,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4222,0.2397,0.291,P1_PP04SP,P4_HT_PS,x1003_18_SETPOINT_OUT
2022-08-17 00:23:35,55354,0.3515,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4491,0.2395,0.2753,P1_PP04SP,P4_HT_PS,x1003_18_SETPOINT_OUT
2022-08-17 00:23:36,55355,0.3519,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4645,0.2391,0.2398,P1_PP04SP,P4_HT_PS,x1003_18_SETPOINT_OUT
2022-08-17 00:23:37,55356,0.3605,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4726,0.2393,0.262,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:38,55357,0.3537,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4803,0.239,0.2094,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:39,55358,0.3705,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4866,0.239,0.2777,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:40,55359,0.3572,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4922,0.2387,0.1975,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:41,55360,0.3714,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4963,0.239,0.2578,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:42,55361,0.3605,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5001,0.2385,0.1945,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:43,55362,0.3765,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5033,0.2382,0.2671,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:44,55363,0.3694,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5067,0.2377,0.224,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:45,55364,0.3711,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5087,0.2377,0.2271,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:46,55365,0.3765,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5112,0.2375,0.2484,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:47,55366,0.3787,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5133,0.2385,0.2525,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:48,55367,0.384,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.514,0.2393,0.2762,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:49,55368,0.3757,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5142,0.24,0.2328,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:50,55369,0.3808,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5142,0.2403,0.2579,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:51,55370,0.3795,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.514,0.2409,0.251,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:52,55371,0.3741,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5127,0.2409,0.2273,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:53,55372,0.375,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5116,0.2409,0.2348,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:54,55373,0.3761,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5105,0.2408,0.243,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:55,55374,0.3732,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5096,0.2413,0.2302,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:56,55375,0.3756,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5083,0.241,0.246,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:57,55376,0.3741,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5074,0.2412,0.2401,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:23:58,55377,0.3861,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5059,0.2412,0.304,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:24:00,55379,0.3834,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5029,0.2413,0.298,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:24:01,55380,0.3871,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5018,0.2418,0.3182,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:24:02,55381,0.3814,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5007,0.2424,0.2916,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:24:04,55383,0.3742,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4975,0.2429,0.2627,P1_PP04SP,x1003_18_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:26:18,55517,0.3749,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4198,0.2419,0.4624,P1_PP04SP,P4_HT_PS,x1003_18_SETPOINT_OUT
2022-08-17 00:26:38,55537,0.3751,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4295,0.2431,0.4371,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:26:46,55545,0.3767,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4282,0.2443,0.4462,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:11,55570,0.3801,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4455,0.2475,0.4156,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:15,55574,0.3824,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4642,0.248,0.3799,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:16,55575,0.3851,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4703,0.2477,0.378,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:17,55576,0.3851,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4766,0.2477,0.3624,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:18,55577,0.3867,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4827,0.248,0.3547,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:19,55578,0.4052,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4891,0.248,0.4311,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:20,55579,0.4043,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.4961,0.2475,0.4102,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:21,55580,0.3993,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5031,0.2475,0.3677,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:22,55581,0.3996,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5098,0.2475,0.3525,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:23,55582,0.4094,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5177,0.2475,0.3815,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:24,55583,0.4171,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5283,0.2474,0.3936,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:25,55584,0.4141,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5382,0.2478,0.3533,P1_PP04SP,P4_HT_PS,x1001_05_SETPOINT_OUT
2022-08-17 00:27:26,55585,0.4156,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5493,0.248,0.3328,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:27,55586,0.4219,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5607,0.2479,0.3359,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:28,55587,0.4517,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5764,0.2473,0.4463,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:29,55588,0.4463,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5931,0.2476,0.3772,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:30,55589,0.4367,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.5989,0.2483,0.3136,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:31,55590,0.4386,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6011,0.249,0.3167,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:32,55591,0.4498,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6054,0.2493,0.3614,P1_PP04SP,x1001_05_SETPOINT_OUT,P4_HT_PS
2022-08-17 00:27:33,55592,0.4472,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.61,0.2491,0.3371,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:34,55593,0.4443,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6135,0.2492,0.3139,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:35,55594,0.4504,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.619,0.2492,0.3305,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:36,55595,0.4497,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6281,0.2487,0.305,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:37,55596,0.4516,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6333,0.2481,0.3027,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:38,55597,0.4554,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6336,0.2476,0.3215,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:39,55598,0.4511,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6336,0.2476,0.3002,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:27:40,55599,0.4552,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6331,0.2472,0.3222,P1_PP04SP,x1003_18_SETPOINT_OUT,x1001_05_SETPOINT_OUT
2022-08-17 00:27:41,55600,0.4601,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6306,0.2469,0.3535,P1_PP04SP,x1003_18_SETPOINT_OUT,x1001_05_SETPOINT_OUT
2022-08-17 00:27:42,55601,0.4481,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6267,0.2466,0.3039,P1_PP04SP,x1003_18_SETPOINT_OUT,x1001_05_SETPOINT_OUT
2022-08-17 00:27:43,55602,0.4598,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.621,0.2465,0.3768,P1_PP04SP,x1003_18_SETPOINT_OUT,x1001_05_SETPOINT_OUT
2022-08-17 00:27:44,55603,0.4587,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6184,0.246,0.3783,P1_PP04SP,x1003_18_SETPOINT_OUT,x1001_05_SETPOINT_OUT
2022-08-17 00:27:45,55604,0.4524,LOW,P1-CC,SP_manipulation_with_PV_spoofing,0.6141,0.2459,0.3578,P1_PP04SP,x1003_18_SETPOINT_OUT,x1001_05_SETPOINT_OUT
2022-08-17 00:32:34,55893,0.4434,LOW,P1-CC,compound_attack,0.5691,0.2223,0.4609,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:35,55894,0.4533,LOW,P1-CC,compound_attack,0.5767,0.2226,0.4905,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:36,55895,0.4481,LOW,P1-CC,compound_attack,0.5845,0.2229,0.4449,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:37,55896,0.4553,LOW,P1-CC,compound_attack,0.5898,0.2233,0.4672,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:38,55897,0.4566,LOW,P1-CC,compound_attack,0.5942,0.2235,0.4621,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:39,55898,0.4566,LOW,P1-CC,compound_attack,0.5992,0.2235,0.4501,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:40,55899,0.4546,LOW,P1-CC,compound_attack,0.6033,0.2236,0.4295,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:41,55900,0.4513,LOW,P1-CC,compound_attack,0.6064,0.224,0.4045,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:42,55901,0.4565,LOW,P1-CC,compound_attack,0.6095,0.224,0.4225,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:43,55902,0.4548,LOW,P1-CC,compound_attack,0.6123,0.224,0.4074,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:44,55903,0.4619,LOW,P1-CC,compound_attack,0.6131,0.2239,0.441,P1_PP04SP,x1001_05_SETPOINT_OUT,x1003_18_SETPOINT_OUT
2022-08-17 00:32:45,55904,0.4561,LOW,P1-CC,compound_attack,0.6147,0.2235,0.4087,P1_PP04SP,x1001_05_SETPOINT_OUT,P2_ManualSD
2022-08-17 00:32:46,55905,0.4497,LOW,P1-CC,compound_attack,0.6149,0.2236,0.376,P1_PP04SP,x1001_05_SETPOINT_OUT,P2_ManualSD
2022-08-17 00:32:47,55906,0.4599,LOW,P1-CC,compound_attack,0.6148,0.2236,0.4269,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:48,55907,0.4571,LOW,P1-CC,compound_attack,0.6149,0.2234,0.4128,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:49,55908,0.4599,LOW,P1-CC,compound_attack,0.6142,0.2233,0.4289,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:50,55909,0.4604,LOW,P1-CC,compound_attack,0.6146,0.2234,0.4305,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:51,55910,0.454,LOW,P1-CC,compound_attack,0.6141,0.2234,0.3996,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:52,55911,0.462,LOW,P1-CC,compound_attack,0.6131,0.2235,0.4422,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:53,55912,0.4537,LOW,P1-CC,compound_attack,0.6122,0.223,0.4036,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:54,55913,0.4609,LOW,P1-CC,compound_attack,0.6112,0.2227,0.4425,P1_PP04SP,P2_ManualSD,x1001_05_SETPOINT_OUT
2022-08-17 00:32:57,55916,0.4563,LOW,P1-CC,compound_attack,0.6173,0.2212,0.4065,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:32:58,55917,0.4565,LOW,P1-CC,compound_attack,0.6224,0.2205,0.3955,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:33:01,55920,0.4652,LOW,P1-CC,compound_attack,0.6329,0.2202,0.4135,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:33:03,55922,0.4556,LOW,P1-CC,compound_attack,0.6335,0.2203,0.3637,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:30,56009,0.4583,LOW,P1-CC,compound_attack,0.625,0.2244,0.3923,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:34,56013,0.4664,LOW,P1-CC,compound_attack,0.6488,0.2261,0.371,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:35,56014,0.4605,LOW,P1-CC,compound_attack,0.6537,0.2261,0.3294,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:36,56015,0.4648,LOW,P1-CC,compound_attack,0.6577,0.2259,0.3409,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:37,56016,0.4696,LOW,P1-CC,compound_attack,0.6617,0.2256,0.3552,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:38,56017,0.4734,LOW,P1-CC,compound_attack,0.6657,0.2253,0.365,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:39,56018,0.481,LOW,P1-CC,compound_attack,0.6698,0.2253,0.3927,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:40,56019,0.4727,LOW,P1-CC,compound_attack,0.6746,0.2253,0.339,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:41,56020,0.4737,LOW,P1-CC,compound_attack,0.6786,0.2253,0.3341,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:42,56021,0.4713,LOW,P1-CC,compound_attack,0.6828,0.2256,0.3109,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:43,56022,0.4777,LOW,P1-CC,compound_attack,0.6866,0.2256,0.3338,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:44,56023,0.4715,LOW,P1-CC,compound_attack,0.6915,0.2257,0.2902,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:45,56024,0.4732,LOW,P1-CC,compound_attack,0.695,0.2256,0.2898,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:46,56025,0.4758,LOW,P1-CC,compound_attack,0.699,0.2256,0.2932,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:47,56026,0.481,LOW,P1-CC,compound_attack,0.7022,0.2253,0.3116,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:48,56027,0.4775,LOW,P1-CC,compound_attack,0.706,0.2252,0.2848,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:49,56028,0.4833,LOW,P1-CC,compound_attack,0.7096,0.2249,0.3049,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:50,56029,0.4836,LOW,P1-CC,compound_attack,0.713,0.2248,0.2982,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:51,56030,0.4826,LOW,P1-CC,compound_attack,0.7163,0.2247,0.2853,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:52,56031,0.4969,LOW,P1-CC,compound_attack,0.719,0.2246,0.35,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:53,56032,0.4815,LOW,P1-CC,compound_attack,0.7229,0.2246,0.2632,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:54,56033,0.4859,LOW,P1-CC,compound_attack,0.7252,0.2245,0.2801,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:55,56034,0.4872,LOW,P1-CC,compound_attack,0.7279,0.2246,0.2792,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:56,56035,0.4898,LOW,P1-CC,compound_attack,0.7297,0.224,0.2887,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:57,56036,0.4933,LOW,P1-CC,compound_attack,0.7323,0.2241,0.2997,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:58,56037,0.4976,LOW,P1-CC,compound_attack,0.7342,0.2239,0.3164,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:34:59,56038,0.5012,MEDIUM,P1-CC,compound_attack,0.736,0.2238,0.3303,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:00,56039,0.496,LOW,P1-CC,compound_attack,0.7377,0.2239,0.3002,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:01,56040,0.5044,MEDIUM,P1-CC,compound_attack,0.739,0.2238,0.3388,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:02,56041,0.4906,LOW,P1-CC,compound_attack,0.7409,0.2238,0.2652,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:03,56042,0.4925,LOW,P1-CC,compound_attack,0.7419,0.2237,0.272,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:04,56043,0.4915,LOW,P1-CC,compound_attack,0.7431,0.2235,0.2644,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:05,56044,0.4947,LOW,P1-CC,compound_attack,0.7442,0.2233,0.2781,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:06,56045,0.497,LOW,P1-CC,compound_attack,0.745,0.223,0.2877,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:07,56046,0.4947,LOW,P1-CC,compound_attack,0.7456,0.2227,0.2756,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:08,56047,0.492,LOW,P1-CC,compound_attack,0.7456,0.2225,0.2625,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:09,56048,0.4992,LOW,P1-CC,compound_attack,0.7459,0.2225,0.2974,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:10,56049,0.494,LOW,P1-CC,compound_attack,0.7459,0.2223,0.2717,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:12,56051,0.4999,LOW,P1-CC,compound_attack,0.7457,0.2218,0.3026,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
2022-08-17 00:35:19,56058,0.4959,LOW,P1-CC,compound_attack,0.7445,0.2214,0.2862,P1_PP04SP,P2_ManualSD,x1003_18_SETPOINT_OUT
